schedule_id,subject_id,subject_name,professor,department,grade,subject_type,day_of_week,start_time,end_time,duration
14275,11325,집중중국어실습(1),변다은,중어중국학과,2.0,전핵,목,7.0,9.0,2.0
14276,11325,집중중국어실습(1),변다은,중어중국학과,2.0,전핵,금,4.0,6.0,2.0
14277,11326,근대중국의개혁과혁명,이용운,중어중국학과,2.0,전심,수,2.0,5.0,3.0
14278,11327,중국학을위한경제학입문,이재천,중어중국학과,2.0,전심,월,6.0,9.0,3.0
14279,11328,중국전통사상,조봉래,중어중국학과,3.0,전핵,수,7.0,8.5,1.5
14280,11328,중국전통사상,조봉래,중어중국학과,3.0,전핵,목,5.5,7.0,1.5
14281,11329,중국학강독,조봉래,중어중국학과,3.0,전핵,화,7.0,8.5,1.5
14282,11329,중국학강독,조봉래,중어중국학과,3.0,전핵,목,2.5,4.0,1.5
14283,11330,중국학강독,이재천,중어중국학과,3.0,전핵,월,2.0,5.0,3.0
14284,11331,중국소설속사랑과정의,윤지양,중어중국학과,3.0,전심,월,5.5,7.0,1.5
14285,11331,중국소설속사랑과정의,윤지양,중어중국학과,3.0,전심,목,4.0,5.5,1.5
14286,11332,중국어듣기와말하기(3),청웨이웨이,중어중국학과,3.0,전심,월,7.0,9.0,2.0
14287,11332,중국어듣기와말하기(3),청웨이웨이,중어중국학과,3.0,전심,금,2.0,4.0,2.0
14288,11333,고급한어강독,최윤경,중어중국학과,4.0,전핵,화,5.5,7.0,1.5
14289,11333,고급한어강독,최윤경,중어중국학과,4.0,전핵,수,7.0,8.5,1.5
14290,11334,고급한어강독,조혜영,중어중국학과,4.0,전핵,화,2.5,4.0,1.5
14291,11334,고급한어강독,조혜영,중어중국학과,4.0,전핵,수,2.5,4.0,1.5
14292,11335,중국학연구종합설계,장정아,중어중국학과,4.0,전핵,화,1.0,2.5,1.5
14293,11335,중국학연구종합설계,장정아,중어중국학과,4.0,전핵,수,1.0,2.5,1.5
14294,11336,중국학연구종합설계,윤지양,중어중국학과,4.0,전핵,화,7.0,8.5,1.5
14295,11336,중국학연구종합설계,윤지양,중어중국학과,4.0,전핵,수,5.5,7.0,1.5
14296,11337,일본어입문(1),신은진,일본지역문화학과,1.0,전기,월,2.0,4.0,2.0
14297,11337,일본어입문(1),신은진,일본지역문화학과,1.0,전기,금,3.0,4.0,1.0
14298,11338,일본어입문(1),신은진,일본지역문화학과,1.0,전기,월,5.0,7.0,2.0
14299,11338,일본어입문(1),신은진,일본지역문화학과,1.0,전기,금,2.0,3.0,1.0
14300,11339,자기설계세미나 I,이호상,일본지역문화학과,1.0,전기,수,9.0,10.0,1.0
14301,11340,자기설계세미나 I,신은진,일본지역문화학과,1.0,전기,수,9.0,10.0,1.0
14302,11341,자기설계세미나 I,남상욱,일본지역문화학과,1.0,전기,수,9.0,10.0,1.0
14303,11342,일본문화콘텐츠입문,남상욱,일본지역문화학과,1.0,전핵,화,2.5,4.0,1.5
14304,11342,일본문화콘텐츠입문,남상욱,일본지역문화학과,1.0,전핵,목,5.5,7.0,1.5
14305,11343,기초일본어회화1,나카무라유리,일본지역문화학과,1.0,전심,수,2.0,4.0,2.0
14306,11343,기초일본어회화1,나카무라유리,일본지역문화학과,1.0,전심,금,7.0,8.0,1.0
14307,11344,기초일본어회화1,나카무라유리,일본지역문화학과,1.0,전심,화,5.0,7.0,2.0
14308,11344,기초일본어회화1,나카무라유리,일본지역문화학과,1.0,전심,수,7.0,8.0,1.0
14309,11345,일본명작감상,박수정,일본지역문화학과,1.0,전심,목,7.0,10.0,3.0
14310,11346,아카데믹일본어1,신은진,일본지역문화학과,2.0,전기,화,7.0,8.0,1.0
14311,11346,아카데믹일본어1,신은진,일본지역문화학과,2.0,전기,수,2.0,4.0,2.0
14312,11347,일본근현대사,박진한,일본지역문화학과,2.0,전핵,월,5.5,7.0,1.5
14313,11347,일본근현대사,박진한,일본지역문화학과,2.0,전핵,수,7.0,8.5,1.5
14314,11348,실천일본어회화(1),나카무라유리,일본지역문화학과,2.0,전심,화,2.0,4.0,2.0
14315,11348,실천일본어회화(1),나카무라유리,일본지역문화학과,2.0,전심,금,4.0,5.0,1.0
14316,11349,실천일본어회화(1),나카무라유리,일본지역문화학과,2.0,전심,월,7.0,8.0,1.0
14317,11349,실천일본어회화(1),나카무라유리,일본지역문화학과,2.0,전심,수,5.0,7.0,2.0
14318,11350,일본의지역지리,다무라 후미노리,일본지역문화학과,2.0,전심,목,7.0,10.0,3.0
14319,11351,표상문화론,하성호,일본지역문화학과,2.0,전심,금,5.5,8.5,3.0
14320,11352,현대일본과일본인,이강원,일본지역문화학과,2.0,전심,화,4.0,5.5,1.5
14321,11352,현대일본과일본인,이강원,일본지역문화학과,2.0,전심,목,5.5,7.0,1.5
14322,11353,일본지역사회의이해,이호상,일본지역문화학과,3.0,전핵,화,2.5,4.0,1.5
14323,11353,일본지역사회의이해,이호상,일본지역문화학과,3.0,전핵,목,2.5,4.0,1.5
14324,11354,응용일본어회화(1),이선화,일본지역문화학과,3.0,전심,금,4.0,7.0,3.0
14325,11355,일본근현대문학강독,박수정,일본지역문화학과,3.0,전심,수,4.0,7.0,3.0
14326,11356,일본도시사,박진한,일본지역문화학과,3.0,전심,월,2.5,4.0,1.5
14327,11356,일본도시사,박진한,일본지역문화학과,3.0,전심,화,7.0,8.5,1.5
14328,11357,일본어학사,김종완,일본지역문화학과,3.0,전심,목,5.5,8.5,3.0
14329,11358,일본지역학특강,이강원,일본지역문화학과,3.0,전심,화,5.5,7.0,1.5
14330,11358,일본지역학특강,이강원,일본지역문화학과,3.0,전심,목,4.0,5.5,1.5
14331,11359,일본어통번역연습1,이선화,일본지역문화학과,4.0,전심,금,7.0,10.0,3.0
14332,11360,일본지역문화기획캡스톤디자인,이호상,일본지역문화학과,4.0,전심,수,5.0,8.0,3.0
14333,11362,기초프랑스어(1),박정준,불어불문학과,1.0,전기,화,2.0,4.0,2.0
14334,11362,기초프랑스어(1),박정준,불어불문학과,1.0,전기,금,7.0,9.0,2.0
14335,11363,기초프랑스어(1),박정준,불어불문학과,1.0,전기,월,2.0,4.0,2.0
14336,11363,기초프랑스어(1),박정준,불어불문학과,1.0,전기,금,5.0,7.0,2.0
14337,11364,자기설계세미나 I,이혜인,불어불문학과,1.0,전기,화,8.0,9.0,1.0
14338,11365,자기설계세미나 I,도윤정,불어불문학과,1.0,전기,화,8.0,9.0,1.0
14339,11366,자기설계세미나 I,박정준,불어불문학과,1.0,전기,화,8.0,9.0,1.0
14340,11367,기초프랑스어회화(1),파비앙,불어불문학과,1.0,전핵,수,4.0,5.5,1.5
14341,11367,기초프랑스어회화(1),파비앙,불어불문학과,1.0,전핵,금,2.5,4.0,1.5
14342,11368,기초프랑스어회화(1),파비앙,불어불문학과,1.0,전핵,월,7.0,8.5,1.5
14343,11368,기초프랑스어회화(1),파비앙,불어불문학과,1.0,전핵,수,2.5,4.0,1.5
14344,11369,프랑스사회와문화,지영호,불어불문학과,1.0,전심,수,7.0,10.0,3.0
14345,11370,프랑스어회화(1),파비앙,불어불문학과,2.0,전핵,화,4.0,5.5,1.5
14346,11370,프랑스어회화(1),파비앙,불어불문학과,2.0,전핵,금,4.0,5.5,1.5
14347,11371,프랑스어회화(1),파비앙,불어불문학과,2.0,전핵,월,5.5,7.0,1.5
14348,11371,프랑스어회화(1),파비앙,불어불문학과,2.0,전핵,목,4.0,5.5,1.5
14349,11372,문화예술의이해,조성주,불어불문학과,2.0,전심,화,7.0,10.0,3.0
14350,11373,프랑스문학강독1,도윤정,불어불문학과,2.0,전심,월,7.0,8.5,1.5
14351,11373,프랑스문학강독1,도윤정,불어불문학과,2.0,전심,금,7.0,8.5,1.5
14352,11374,프랑스어문법과 작문1,이현주,불어불문학과,2.0,전심,화,2.5,4.0,1.5
14353,11374,프랑스어문법과 작문1,이현주,불어불문학과,2.0,전심,목,5.5,7.0,1.5
14354,11375,중급프랑스어회화,파비앙,불어불문학과,3.0,전심,월,2.5,4.0,1.5
14355,11375,중급프랑스어회화,파비앙,불어불문학과,3.0,전심,목,2.5,4.0,1.5
14356,11376,통상프랑스어,이정환,불어불문학과,3.0,전심,목,5.5,8.5,3.0
14357,11377,프랑스고전문학의이해,도윤정,불어불문학과,3.0,전심,화,5.5,7.0,1.5
14358,11377,프랑스고전문학의이해,도윤정,불어불문학과,3.0,전심,금,5.5,7.0,1.5
14359,11378,프랑스소설의이해,이혜인,불어불문학과,3.0,전심,화,4.0,5.5,1.5
14360,11378,프랑스소설의이해,이혜인,불어불문학과,3.0,전심,금,4.0,5.5,1.5
14361,11379,프랑스어의논리와사고,이현주,불어불문학과,3.0,전심,월,5.5,7.0,1.5
14362,11379,프랑스어의논리와사고,이현주,불어불문학과,3.0,전심,수,7.0,8.5,1.5
14363,11380,프랑스축제와문화예술,지영호,불어불문학과,3.0,전심,수,4.0,7.0,3.0
14364,11381,유럽통상학의이해,파비앙,불어불문학과,4.0,전심,수,7.0,10.0,3.0
14365,11382,프랑스시사탐구,이혜인,불어불문학과,4.0,전심,월,4.0,5.5,1.5
14366,11382,프랑스시사탐구,이혜인,불어불문학과,4.0,전심,목,4.0,5.5,1.5
14367,11383,자기설계세미나 I,이노은,독어독문학과,1.0,전기,화,9.0,10.0,1.0
14368,11384,자기설계세미나 I,이원경,독어독문학과,1.0,전기,화,9.0,10.0,1.0
14369,11385,초급독일어A1 1,주소정,독어독문학과,1.0,전기,월,2.0,4.0,2.0
14370,11385,초급독일어A1 1,주소정,독어독문학과,1.0,전기,화,7.0,9.0,2.0
14371,11386,초급독일어A1 1,주소정,독어독문학과,1.0,전기,월,4.0,6.0,2.0
14372,11386,초급독일어A1 1,주소정,독어독문학과,1.0,전기,수,5.0,7.0,2.0
14373,11387,초급독일어회화A1 1,미하엘멩케,독어독문학과,1.0,전기,금,6.0,8.0,2.0
14374,11388,초급독일어회화A1 1,미하엘멩케,독어독문학과,1.0,전기,금,2.0,4.0,2.0
14375,11389,독일명작의이해,이노은,독어독문학과,1.0,전심,화,2.0,4.0,2.0
14376,11389,독일명작의이해,이노은,독어독문학과,1.0,전심,금,5.0,6.0,1.0
14377,11390,현대독일사회의이해,명정,독어독문학과,1.0,전심,수,1.0,4.0,3.0
14378,11391,AI활용번역입문,정채관,영어영문학과,4.0,전심,화,5.5,8.5,3.0
14379,11391,AI활용번역입문,정채관,영어영문학과,4.0,전심,금,5.5,8.5,3.0
14380,11392,교과교재연구및지도법(영어),김정태,영어영문학과,4.0,전심,화,8.5,10.0,1.5
14381,11392,교과교재연구및지도법(영어),김정태,영어영문학과,4.0,전심,목,8.5,10.0,1.5
14382,11393,실무영작문,알라나 커밍스,영어영문학과,4.0,전심,금,3.0,5.0,2.0
14383,11394,영어스피치와디베이트,Anthony Wayne Thompson IV,영어영문학과,4.0,전심,월,6.0,8.0,2.0
14384,11395,RISE,김정경,국어국문학과,,전심,월,10.0,13.0,3.0
14385,11396,RISE,전병준,국어국문학과,,전심,화,10.0,13.0,3.0
14386,11397,RISE,채숙희,국어국문학과,,전심,수,10.0,13.0,3.0
14387,11398,고전과삶,김정경,국어국문학과,1.0,전기,화,8.5,10.0,1.5
14388,11398,고전과삶,김정경,국어국문학과,1.0,전기,수,8.5,10.0,1.5
14389,11399,고전과삶,김정경,국어국문학과,1.0,전기,화,5.5,7.0,1.5
14390,11399,고전과삶,김정경,국어국문학과,1.0,전기,수,5.5,7.0,1.5
14391,11400,언어와인간,안소진,국어국문학과,1.0,전기,수,7.0,8.5,1.5
14392,11400,언어와인간,안소진,국어국문학과,1.0,전기,목,8.5,10.0,1.5
14393,11401,자기설계세미나 I,하신영,국어국문학과,1.0,전기,목,3.0,4.0,1.0
14394,11402,자기설계세미나 I,김정경,국어국문학과,1.0,전기,목,3.0,4.0,1.0
14395,11403,자기설계세미나 I,전병준,국어국문학과,1.0,전기,목,3.0,4.0,1.0
14396,11404,한국문학의이해,정우경,국어국문학과,1.0,전기,월,1.0,4.0,3.0
14397,11405,한국문학의이해,정우경,국어국문학과,1.0,전기,월,7.0,10.0,3.0
14398,11406,1급한국어(2),채숙희,국어국문학과,1.0,전심,화,5.5,7.0,1.5
14399,11406,1급한국어(2),채숙희,국어국문학과,1.0,전심,목,5.5,7.0,1.5
14400,11407,1급한국어(2),하신영,국어국문학과,1.0,전심,화,5.5,7.0,1.5
14401,11407,1급한국어(2),하신영,국어국문학과,1.0,전심,목,5.5,7.0,1.5
14402,11408,2급한국어(2),김인규,국어국문학과,1.0,전심,수,1.0,4.0,3.0
14403,11409,2급한국어연습(2),김인규,국어국문학과,1.0,전심,수,7.0,10.0,3.0
14404,11410,3급한국어(2),박효정,국어국문학과,1.0,전심,월,4.0,7.0,3.0
14405,11411,3급한국어(2),김정현,국어국문학과,1.0,전심,수,7.0,10.0,3.0
14406,11412,3급한국어연습(2),이희정,국어국문학과,1.0,전심,화,1.0,4.0,3.0
14407,11413,3급한국어연습(2),박효정,국어국문학과,1.0,전심,월,7.0,10.0,3.0
14408,11414,한국의언어,채숙희,국어국문학과,2.0,전핵,화,7.0,8.5,1.5
14409,11414,한국의언어,채숙희,국어국문학과,2.0,전핵,목,7.0,8.5,1.5
14410,11415,현대문학사1,강용훈,국어국문학과,2.0,전핵,월,2.5,4.0,1.5
14411,11415,현대문학사1,강용훈,국어국문학과,2.0,전핵,수,2.5,4.0,1.5
14412,11416,현대문학사1,강용훈,국어국문학과,2.0,전핵,월,5.5,7.0,1.5
14413,11416,현대문학사1,강용훈,국어국문학과,2.0,전핵,수,5.5,7.0,1.5
14414,11417,4급한국어(2),정미진,국어국문학과,2.0,전심,화,7.0,10.0,3.0
14415,11418,4급한국어(2),유민애,국어국문학과,2.0,전심,금,4.0,7.0,3.0
14416,11419,4급한국어연습(2),한혜정,국어국문학과,2.0,전심,수,4.0,7.0,3.0
14417,11420,4급한국어연습(2),정하라,국어국문학과,2.0,전심,월,7.0,10.0,3.0
14418,11421,5급한국어(2),이희정,국어국문학과,2.0,전심,목,1.0,4.0,3.0
14419,11422,5급한국어연습(2),박효정,국어국문학과,2.0,전심,수,4.0,7.0,3.0
14420,11423,고전시가의이해,배은희,국어국문학과,2.0,전심,화,2.5,5.5,3.0
14421,11424,시창작연습,정우신,국어국문학과,2.0,전심,월,7.0,10.0,3.0
14422,11425,한국문학과세계문학,장영은,국어국문학과,2.0,전심,금,7.0,10.0,3.0
14423,11426,한국한문의이해,이채은,국어국문학과,2.0,전심,금,4.0,7.0,3.0
14424,11427,현대희곡론,이여진,국어국문학과,2.0,전심,금,1.0,4.0,3.0
14425,11428,희곡시나리오창작연습,이여진,국어국문학과,2.0,전심,화,1.0,4.0,3.0
14426,11429,스토리텔링의이해,이채은,국어국문학과,3.0,전심,금,7.0,10.0,3.0
14427,11430,한국 언어문화 입문(2),정하라,국어국문학과,3.0,전심,월,4.0,7.0,3.0
14428,11431,한국 언어문화 입문(2),정미진,국어국문학과,3.0,전심,월,1.0,4.0,3.0
14429,11432,한국어 이해의 기초(2),김선영,국어국문학과,3.0,전심,금,1.0,4.0,3.0
14430,11433,한국어 이해의 기초(2),최유정,국어국문학과,3.0,전심,월,1.0,4.0,3.0
14431,11434,한국어 이해의 기초(2),최유정,국어국문학과,3.0,전심,금,1.0,4.0,3.0
14432,11435,한국어 표현의 기초(2),김선영,국어국문학과,3.0,전심,금,4.0,7.0,3.0
14433,11436,한국어 표현의 기초(2),최유정,국어국문학과,3.0,전심,금,7.0,10.0,3.0
14434,11437,한국어문법교육론,유민애,국어국문학과,3.0,전심,금,1.0,4.0,3.0
14435,11438,한국어와정보기술,안소진,국어국문학과,3.0,전심,수,4.0,5.5,1.5
14436,11438,한국어와정보기술,안소진,국어국문학과,3.0,전심,목,5.5,7.0,1.5
14437,11439,한국어의어문규범,전진호,국어국문학과,3.0,전심,수,7.0,10.0,3.0
14438,11440,한국어의어휘와문법,최주희,국어국문학과,3.0,전심,목,1.0,4.0,3.0
14439,11441,한국어의어휘와문법,한혜정,국어국문학과,3.0,전심,수,1.0,4.0,3.0
14440,11442,현대시론,전병준,국어국문학과,3.0,전심,화,1.0,2.5,1.5
14441,11442,현대시론,전병준,국어국문학과,3.0,전심,목,1.0,2.5,1.5
14442,11443,문학비평연습,정우신,국어국문학과,4.0,전심,월,4.0,7.0,3.0
14443,11444,한국어 이해의 심화(2),최주희,국어국문학과,4.0,전심,목,7.0,10.0,3.0
14444,11445,한국어와사회,안희제,국어국문학과,4.0,전심,화,7.0,10.0,3.0
14445,11446,중급독일어A2 1,슈텔레 에바,독어독문학과,2.0,전핵,수,2.0,4.0,2.0
14446,11446,중급독일어A2 1,슈텔레 에바,독어독문학과,2.0,전핵,금,3.0,5.0,2.0
14447,11447,중급독일어A2 1,슈텔레 에바,독어독문학과,2.0,전핵,수,4.0,6.0,2.0
14448,11447,중급독일어A2 1,슈텔레 에바,독어독문학과,2.0,전핵,금,5.0,7.0,2.0
14449,11448,중급독일어회화 A2 1,미하엘멩케,독어독문학과,2.0,전핵,목,4.0,6.0,2.0
14450,11449,중급독일어회화 A2 1,미하엘멩케,독어독문학과,2.0,전핵,목,7.0,9.0,2.0
14451,11450,독일문학사,권혁준,독어독문학과,2.0,전심,화,7.0,10.0,3.0
14452,11451,독일산문,권혁준,독어독문학과,2.0,전심,월,7.0,10.0,3.0
14453,11452,독일어구문과표현,박은주,독어독문학과,2.0,전심,화,2.5,5.5,3.0
14454,11453,독일어문법,이원경,독어독문학과,2.0,전심,화,5.5,7.0,1.5
14455,11453,독일어문법,이원경,독어독문학과,2.0,전심,수,7.0,8.5,1.5
14456,11454,독일의일상과대중문화,이노은,독어독문학과,2.0,전심,월,5.5,7.0,1.5
14457,11454,독일의일상과대중문화,이노은,독어독문학과,2.0,전심,목,2.5,4.0,1.5
14458,11455,미디어학입문,명정,독어독문학과,2.0,전심,월,1.0,4.0,3.0
14459,11456,고급독일어회화 B1 1,미하엘멩케,독어독문학과,3.0,전심,화,2.5,5.5,3.0
14460,11457,독일문화와젠더,신동도,독어독문학과,3.0,전심,목,5.5,8.5,3.0
14461,11458,독일어작문,이원경,독어독문학과,3.0,전심,수,2.5,4.0,1.5
14462,11458,독일어작문,이원경,독어독문학과,3.0,전심,목,2.5,4.0,1.5
14463,11459,시사독일어,주소정,독어독문학과,4.0,전심,화,2.5,4.0,1.5
14464,11459,시사독일어,주소정,독어독문학과,4.0,전심,수,2.5,4.0,1.5
14465,11460,유럽의역사와문화,신동도,독어독문학과,4.0,전심,화,4.0,7.0,3.0
14466,11461,영어회화(1),알라나 커밍스,영어영문학과,1.0,전핵,화,1.0,2.0,1.0
14467,11461,영어회화(1),알라나 커밍스,영어영문학과,1.0,전핵,금,1.0,2.0,1.0
14468,11462,영어회화(1),알라나 커밍스,영어영문학과,1.0,전핵,월,3.0,4.0,1.0
14469,11462,영어회화(1),알라나 커밍스,영어영문학과,1.0,전핵,수,1.0,2.0,1.0
14470,11463,영어회화(1),Anthony Wayne Thompson IV,영어영문학과,1.0,전핵,월,3.0,4.0,1.0
14471,11463,영어회화(1),Anthony Wayne Thompson IV,영어영문학과,1.0,전핵,수,6.0,7.0,1.0
14472,11464,영어회화(1),Anthony Wayne Thompson IV,영어영문학과,1.0,전핵,화,9.0,10.0,1.0
14473,11464,영어회화(1),Anthony Wayne Thompson IV,영어영문학과,1.0,전핵,금,1.0,2.0,1.0
14474,11465,실용영어(1),정채관,영어영문학과,1.0,전심,화,2.5,4.0,1.5
14475,11465,실용영어(1),정채관,영어영문학과,1.0,전심,금,2.5,4.0,1.5
14476,11466,영문법의이해,윤소연,영어영문학과,1.0,전심,화,7.0,8.5,1.5
14477,11466,영문법의이해,윤소연,영어영문학과,1.0,전심,목,7.0,8.5,1.5
14478,11467,영문학의기초,황연,영어영문학과,1.0,전심,목,4.0,5.5,1.5
14479,11467,영문학의기초,황연,영어영문학과,1.0,전심,금,4.0,5.5,1.5
14480,11468,영문학의기초,신나미,영어영문학과,1.0,전심,수,7.0,8.5,1.5
14481,11468,영문학의기초,신나미,영어영문학과,1.0,전심,금,7.0,8.5,1.5
14482,11469,영어회화(3),알라나 커밍스,영어영문학과,2.0,전기,월,4.0,5.0,1.0
14483,11469,영어회화(3),알라나 커밍스,영어영문학과,2.0,전기,수,4.0,5.0,1.0
14484,11470,영작문(2),알라나 커밍스,영어영문학과,2.0,전기,월,6.0,7.0,1.0
14485,11470,영작문(2),알라나 커밍스,영어영문학과,2.0,전기,수,6.0,7.0,1.0
14486,11471,영작문(2),Anthony Wayne Thompson IV,영어영문학과,2.0,전기,수,3.0,4.0,1.0
14487,11471,영작문(2),Anthony Wayne Thompson IV,영어영문학과,2.0,전기,금,3.0,4.0,1.0
14488,11472,영어학입문,김정태,영어영문학과,2.0,전핵,화,7.0,8.5,1.5
14489,11472,영어학입문,김정태,영어영문학과,2.0,전핵,목,5.5,7.0,1.5
14490,11473,영어학입문,김정태,영어영문학과,2.0,전핵,화,2.5,4.0,1.5
14491,11473,영어학입문,김정태,영어영문학과,2.0,전핵,목,2.5,4.0,1.5
14492,11474,아동&청소년문학,전신화,영어영문학과,2.0,전심,화,5.5,7.0,1.5
14493,11474,아동&청소년문학,전신화,영어영문학과,2.0,전심,수,8.5,10.0,1.5
14494,11475,영시산책,하인혜,영어영문학과,2.0,전심,수,7.0,8.5,1.5
14495,11475,영시산책,하인혜,영어영문학과,2.0,전심,목,7.0,8.5,1.5
14496,11476,영어와심리,윤소연,영어영문학과,2.0,전심,화,4.0,5.5,1.5
14497,11476,영어와심리,윤소연,영어영문학과,2.0,전심,목,4.0,5.5,1.5
14498,11477,희곡개론,황연,영어영문학과,2.0,전심,목,8.5,10.0,1.5
14499,11477,희곡개론,황연,영어영문학과,2.0,전심,금,7.0,8.5,1.5
14500,11478,중급영어회화(1),알라나 커밍스,영어영문학과,3.0,전기,수,3.0,4.0,1.0
14501,11478,중급영어회화(1),알라나 커밍스,영어영문학과,3.0,전기,금,6.0,7.0,1.0
14502,11479,중급영어회화(1),Anthony Wayne Thompson IV,영어영문학과,3.0,전기,월,4.0,5.0,1.0
14503,11479,중급영어회화(1),Anthony Wayne Thompson IV,영어영문학과,3.0,전기,화,6.0,7.0,1.0
14504,11480,영국문학사,하인혜,영어영문학과,3.0,전핵,화,1.0,2.5,1.5
14505,11480,영국문학사,하인혜,영어영문학과,3.0,전핵,목,1.0,2.5,1.5
14506,11481,영국문학사,하인혜,영어영문학과,3.0,전핵,화,2.5,4.0,1.5
14507,11481,영국문학사,하인혜,영어영문학과,3.0,전핵,목,2.5,4.0,1.5
14508,11482,비교문학,이용화,영어영문학과,3.0,전심,화,7.0,9.0,2.0
14509,11482,비교문학,이용화,영어영문학과,3.0,전심,수,5.0,6.0,1.0
14510,11483,영미드라마와문화,황연,영어영문학과,3.0,전심,목,5.5,7.0,1.5
14511,11483,영미드라마와문화,황연,영어영문학과,3.0,전심,금,2.5,4.0,1.5
14512,11484,영어권 작가 연구,신나미,영어영문학과,3.0,전심,화,4.0,5.5,1.5
14513,11484,영어권 작가 연구,신나미,영어영문학과,3.0,전심,금,4.0,5.5,1.5
14514,11485,영어음운론,정예지,영어영문학과,3.0,전심,월,7.0,8.5,1.5
14515,11485,영어음운론,정예지,영어영문학과,3.0,전심,목,7.0,8.5,1.5
14516,11486,음향음성학탐구,정예지,영어영문학과,3.0,전심,월,4.0,5.5,1.5
14517,11486,음향음성학탐구,정예지,영어영문학과,3.0,전심,목,4.0,5.5,1.5
14518,11487,Academic English,이은재,수학과,1.0,기교,월,7.0,9.0,2.0
14519,11488,Academic English,이은재,물리학과,1.0,기교,월,7.0,9.0,2.0
14520,11489,Academic English,이은재,화학과,1.0,기교,월,7.0,9.0,2.0
14521,11490,Academic English,안수진,수학과,1.0,기교,월,7.0,9.0,2.0
14522,11491,Academic English,안수진,물리학과,1.0,기교,월,7.0,9.0,2.0
14523,11492,Academic English,안수진,화학과,1.0,기교,월,7.0,9.0,2.0
14524,11493,Academic English,차현지,수학과,1.0,기교,월,7.0,9.0,2.0
14525,11494,Academic English,차현지,물리학과,1.0,기교,월,7.0,9.0,2.0
14526,11495,Academic English,차현지,화학과,1.0,기교,월,7.0,9.0,2.0
14527,11496,Academic English,남정현,수학과,1.0,기교,월,7.0,9.0,2.0
14528,11497,Academic English,남정현,물리학과,1.0,기교,월,7.0,9.0,2.0
14529,11498,Academic English,남정현,화학과,1.0,기교,월,7.0,9.0,2.0
14530,11499,Academic English,김연정,해양학과,1.0,기교,목,1.0,3.0,2.0
14531,11500,Academic English,김연정,생명과학부,1.0,기교,목,1.0,3.0,2.0
14532,11501,Academic English,김연정,생명공학부,1.0,기교,목,1.0,3.0,2.0
14533,11502,Academic English,김정옥,해양학과,1.0,기교,목,1.0,3.0,2.0
14534,11503,Academic English,김정옥,생명과학부,1.0,기교,목,1.0,3.0,2.0
14535,11504,Academic English,김정옥,생명공학부,1.0,기교,목,1.0,3.0,2.0
14536,11505,Academic English,남정현,해양학과,1.0,기교,목,1.0,3.0,2.0
14537,11506,Academic English,남정현,생명과학부,1.0,기교,목,1.0,3.0,2.0
14538,11507,Academic English,남정현,생명공학부,1.0,기교,목,1.0,3.0,2.0
14539,11508,Academic English,김상조,해양학과,1.0,기교,목,1.0,3.0,2.0
14540,11509,Academic English,김상조,생명과학부,1.0,기교,목,1.0,3.0,2.0
14541,11510,Academic English,김상조,생명공학부,1.0,기교,목,1.0,3.0,2.0
14542,11511,Academic English,이은재,기계공학과,1.0,기교,목,7.0,9.0,2.0
14543,11512,Academic English,이은재,에너지화학공학과,1.0,기교,목,7.0,9.0,2.0
14544,11513,Academic English,차현지,기계공학과,1.0,기교,목,7.0,9.0,2.0
14545,11514,Academic English,차현지,에너지화학공학과,1.0,기교,목,7.0,9.0,2.0
14546,11515,Academic English,김연정,기계공학과,1.0,기교,목,7.0,9.0,2.0
14547,11516,Academic English,김연정,에너지화학공학과,1.0,기교,목,7.0,9.0,2.0
14548,11517,Academic English,박효진,기계공학과,1.0,기교,목,7.0,9.0,2.0
14549,11518,Academic English,박효진,에너지화학공학과,1.0,기교,목,7.0,9.0,2.0
14550,11519,Academic English,김정옥,전자공학과,1.0,기교,목,4.0,6.0,2.0
14551,11520,Academic English,김정옥,바이오-로봇시스템공학과,1.0,기교,목,4.0,6.0,2.0
14552,11521,Academic English,차현지,전자공학과,1.0,기교,목,4.0,6.0,2.0
14553,11522,Academic English,차현지,바이오-로봇시스템공학과,1.0,기교,목,4.0,6.0,2.0
14554,11523,Academic English,김연정,전자공학과,1.0,기교,목,4.0,6.0,2.0
14555,11524,Academic English,김연정,바이오-로봇시스템공학과,1.0,기교,목,4.0,6.0,2.0
14556,11525,Academic English,박효진,전자공학과,1.0,기교,목,4.0,6.0,2.0
14557,11526,Academic English,박효진,바이오-로봇시스템공학과,1.0,기교,목,4.0,6.0,2.0
14558,11527,Academic English,이은재,전기공학과,1.0,기교,월,4.0,6.0,2.0
14559,11528,Academic English,이은재,신소재공학과,1.0,기교,월,4.0,6.0,2.0
14560,11529,Academic English,이은재,안전공학과,1.0,기교,월,4.0,6.0,2.0
14561,11530,Academic English,안수진,전기공학과,1.0,기교,월,4.0,6.0,2.0
14562,11531,Academic English,안수진,신소재공학과,1.0,기교,월,4.0,6.0,2.0
14563,11532,Academic English,안수진,안전공학과,1.0,기교,월,4.0,6.0,2.0
14564,11533,Academic English,차현지,전기공학과,1.0,기교,월,4.0,6.0,2.0
14565,11534,Academic English,차현지,신소재공학과,1.0,기교,월,4.0,6.0,2.0
14566,11535,Academic English,차현지,안전공학과,1.0,기교,월,4.0,6.0,2.0
14567,11536,Academic English,남정현,전기공학과,1.0,기교,월,4.0,6.0,2.0
14568,11537,Academic English,남정현,신소재공학과,1.0,기교,월,4.0,6.0,2.0
